ObjectClassRo,SubtypeRo,FieldRo,DatasetRo,SubtypeCodeRo,FieldAliasRo,Index,mmFSVisible,mmFSEditable,mmFSAllowNulls,mmFSAllowMassAttributeUpdate,DefaultValueRo
EDGIS.StepDownAnno,Default,ANGLE,EDGIS.ElectricDataset,0,ANGLE,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Default,FONTLEADING,EDGIS.ElectricDataset,0,FONTLEADING,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Default,WORDSPACING,EDGIS.ElectricDataset,0,WORDSPACING,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Default,CHARACTERWIDTH,EDGIS.ElectricDataset,0,CHARACTERWIDTH,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Default,CHARACTERSPACING,EDGIS.ElectricDataset,0,CHARACTERSPACING,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Default,FLIPANGLE,EDGIS.ElectricDataset,0,FLIPANGLE,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Default,OVERRIDE,EDGIS.ElectricDataset,0,OVERRIDE,n/a,TRUE,FALSE,TRUE,FALSE,
EDGIS.StepDownAnno,Default,FEATURECONVERSIONID,EDGIS.ElectricDataset,0,FeatureConversionID,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Default,CONVERSIONWORKPACKAGE,EDGIS.ElectricDataset,0,Conversion Work Package,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Default,SHAPE.AREA,EDGIS.ElectricDataset,0,SHAPE.AREA,n/a,FALSE,,,,
EDGIS.StepDownAnno,Default,SHAPE.LEN,EDGIS.ElectricDataset,0,SHAPE.LEN,n/a,FALSE,,,,
EDGIS.StepDownAnno,Default,GLOBALID,EDGIS.ElectricDataset,0,GLOBALID,n/a,TRUE,FALSE,FALSE,TRUE,
EDGIS.StepDownAnno,Default,FEEDERTYPE,EDGIS.ElectricDataset,0,Feeder Type,n/a,FALSE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Job,OBJECTID,EDGIS.ElectricDataset,1,OBJECTID,n/a,TRUE,FALSE,FALSE,FALSE,
EDGIS.StepDownAnno,Job,SHAPE,EDGIS.ElectricDataset,1,SHAPE,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,FEATUREID,EDGIS.ElectricDataset,1,FEATUREID,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,ZORDER,EDGIS.ElectricDataset,1,ZORDER,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,ANNOTATIONCLASSID,EDGIS.ElectricDataset,1,ANNOTATIONCLASSID,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,ELEMENT,EDGIS.ElectricDataset,1,ELEMENT,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,SYMBOLID,EDGIS.ElectricDataset,1,SYMBOLID,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,STATUS,EDGIS.ElectricDataset,1,STATUS,n/a,TRUE,TRUE,TRUE,FALSE,0
EDGIS.StepDownAnno,Job,TEXTSTRING,EDGIS.ElectricDataset,1,TEXTSTRING,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,FONTNAME,EDGIS.ElectricDataset,1,FONTNAME,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,FONTSIZE,EDGIS.ElectricDataset,1,FONTSIZE,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,BOLD,EDGIS.ElectricDataset,1,BOLD,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,ITALIC,EDGIS.ElectricDataset,1,ITALIC,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,UNDERLINE,EDGIS.ElectricDataset,1,UNDERLINE,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,VERTICALALIGNMENT,EDGIS.ElectricDataset,1,VERTICALALIGNMENT,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,HORIZONTALALIGNMENT,EDGIS.ElectricDataset,1,HORIZONTALALIGNMENT,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,XOFFSET,EDGIS.ElectricDataset,1,XOFFSET,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,YOFFSET,EDGIS.ElectricDataset,1,YOFFSET,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,ANGLE,EDGIS.ElectricDataset,1,ANGLE,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,FONTLEADING,EDGIS.ElectricDataset,1,FONTLEADING,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,WORDSPACING,EDGIS.ElectricDataset,1,WORDSPACING,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,CHARACTERWIDTH,EDGIS.ElectricDataset,1,CHARACTERWIDTH,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,CHARACTERSPACING,EDGIS.ElectricDataset,1,CHARACTERSPACING,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,FLIPANGLE,EDGIS.ElectricDataset,1,FLIPANGLE,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,OVERRIDE,EDGIS.ElectricDataset,1,OVERRIDE,n/a,TRUE,FALSE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,FEATURECONVERSIONID,EDGIS.ElectricDataset,1,FeatureConversionID,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,CONVERSIONWORKPACKAGE,EDGIS.ElectricDataset,1,Conversion Work Package,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.StepDownAnno,Job,SHAPE.AREA,EDGIS.ElectricDataset,1,SHAPE.AREA,n/a,FALSE,,,,
EDGIS.StepDownAnno,Job,SHAPE.LEN,EDGIS.ElectricDataset,1,SHAPE.LEN,n/a,FALSE,,,,
EDGIS.StepDownAnno,Job,GLOBALID,EDGIS.ElectricDataset,1,GLOBALID,n/a,TRUE,FALSE,FALSE,TRUE,
EDGIS.StepDownAnno,Job,FEEDERTYPE,EDGIS.ElectricDataset,1,Feeder Type,n/a,FALSE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,OBJECTID,EDGIS.ElectricDataset,3,OBJECTID,n/a,TRUE,FALSE,FALSE,TRUE,
EDGIS.StepDownAnno,Size,SHAPE,EDGIS.ElectricDataset,3,SHAPE,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,FEATUREID,EDGIS.ElectricDataset,3,FEATUREID,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,ZORDER,EDGIS.ElectricDataset,3,ZORDER,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,ANNOTATIONCLASSID,EDGIS.ElectricDataset,3,ANNOTATIONCLASSID,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,ELEMENT,EDGIS.ElectricDataset,3,ELEMENT,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,SYMBOLID,EDGIS.ElectricDataset,3,SYMBOLID,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,STATUS,EDGIS.ElectricDataset,3,STATUS,n/a,TRUE,TRUE,TRUE,TRUE,0
EDGIS.StepDownAnno,Size,TEXTSTRING,EDGIS.ElectricDataset,3,TEXTSTRING,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,FONTNAME,EDGIS.ElectricDataset,3,FONTNAME,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,FONTSIZE,EDGIS.ElectricDataset,3,FONTSIZE,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,BOLD,EDGIS.ElectricDataset,3,BOLD,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,ITALIC,EDGIS.ElectricDataset,3,ITALIC,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,UNDERLINE,EDGIS.ElectricDataset,3,UNDERLINE,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,VERTICALALIGNMENT,EDGIS.ElectricDataset,3,VERTICALALIGNMENT,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,HORIZONTALALIGNMENT,EDGIS.ElectricDataset,3,HORIZONTALALIGNMENT,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,XOFFSET,EDGIS.ElectricDataset,3,XOFFSET,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,YOFFSET,EDGIS.ElectricDataset,3,YOFFSET,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,ANGLE,EDGIS.ElectricDataset,3,ANGLE,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,FONTLEADING,EDGIS.ElectricDataset,3,FONTLEADING,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,WORDSPACING,EDGIS.ElectricDataset,3,WORDSPACING,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,CHARACTERWIDTH,EDGIS.ElectricDataset,3,CHARACTERWIDTH,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,CHARACTERSPACING,EDGIS.ElectricDataset,3,CHARACTERSPACING,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,FLIPANGLE,EDGIS.ElectricDataset,3,FLIPANGLE,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,OVERRIDE,EDGIS.ElectricDataset,3,OVERRIDE,n/a,TRUE,FALSE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,FEATURECONVERSIONID,EDGIS.ElectricDataset,3,FeatureConversionID,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,CONVERSIONWORKPACKAGE,EDGIS.ElectricDataset,3,Conversion Work Package,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,Size,SHAPE.AREA,EDGIS.ElectricDataset,3,SHAPE.AREA,n/a,FALSE,,,,
EDGIS.StepDownAnno,Size,SHAPE.LEN,EDGIS.ElectricDataset,3,SHAPE.LEN,n/a,FALSE,,,,
EDGIS.StepDownAnno,Size,GLOBALID,EDGIS.ElectricDataset,3,GLOBALID,n/a,TRUE,FALSE,FALSE,TRUE,
EDGIS.StepDownAnno,Size,FEEDERTYPE,EDGIS.ElectricDataset,3,Feeder Type,n/a,FALSE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,OBJECTID,EDGIS.ElectricDataset,4,OBJECTID,n/a,TRUE,FALSE,FALSE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,SHAPE,EDGIS.ElectricDataset,4,SHAPE,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,FEATUREID,EDGIS.ElectricDataset,4,FEATUREID,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,ZORDER,EDGIS.ElectricDataset,4,ZORDER,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,ANNOTATIONCLASSID,EDGIS.ElectricDataset,4,ANNOTATIONCLASSID,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,ELEMENT,EDGIS.ElectricDataset,4,ELEMENT,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,SYMBOLID,EDGIS.ElectricDataset,4,SYMBOLID,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,STATUS,EDGIS.ElectricDataset,4,STATUS,n/a,TRUE,TRUE,TRUE,TRUE,0
EDGIS.StepDownAnno,StepDownVolt,TEXTSTRING,EDGIS.ElectricDataset,4,TEXTSTRING,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,FONTNAME,EDGIS.ElectricDataset,4,FONTNAME,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,FONTSIZE,EDGIS.ElectricDataset,4,FONTSIZE,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,BOLD,EDGIS.ElectricDataset,4,BOLD,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,ITALIC,EDGIS.ElectricDataset,4,ITALIC,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,UNDERLINE,EDGIS.ElectricDataset,4,UNDERLINE,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,VERTICALALIGNMENT,EDGIS.ElectricDataset,4,VERTICALALIGNMENT,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,HORIZONTALALIGNMENT,EDGIS.ElectricDataset,4,HORIZONTALALIGNMENT,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,XOFFSET,EDGIS.ElectricDataset,4,XOFFSET,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,YOFFSET,EDGIS.ElectricDataset,4,YOFFSET,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,ANGLE,EDGIS.ElectricDataset,4,ANGLE,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,FONTLEADING,EDGIS.ElectricDataset,4,FONTLEADING,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,WORDSPACING,EDGIS.ElectricDataset,4,WORDSPACING,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,CHARACTERWIDTH,EDGIS.ElectricDataset,4,CHARACTERWIDTH,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,CHARACTERSPACING,EDGIS.ElectricDataset,4,CHARACTERSPACING,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,FLIPANGLE,EDGIS.ElectricDataset,4,FLIPANGLE,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,OVERRIDE,EDGIS.ElectricDataset,4,OVERRIDE,n/a,TRUE,FALSE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,FEATURECONVERSIONID,EDGIS.ElectricDataset,4,FeatureConversionID,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,CONVERSIONWORKPACKAGE,EDGIS.ElectricDataset,4,Conversion Work Package,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,SHAPE.AREA,EDGIS.ElectricDataset,4,SHAPE.AREA,n/a,FALSE,,,,
EDGIS.StepDownAnno,StepDownVolt,SHAPE.LEN,EDGIS.ElectricDataset,4,SHAPE.LEN,n/a,FALSE,,,,
EDGIS.StepDownAnno,StepDownVolt,GLOBALID,EDGIS.ElectricDataset,4,GLOBALID,n/a,TRUE,FALSE,FALSE,TRUE,
EDGIS.StepDownAnno,StepDownVolt,FEEDERTYPE,EDGIS.ElectricDataset,4,Feeder Type,n/a,FALSE,TRUE,TRUE,TRUE,
EDGIS.StreetLightAnno,<None>,OBJECTID,EDGIS.ElectricDataset,-1,OBJECTID,0,TRUE,FALSE,FALSE,FALSE,
EDGIS.StreetLightAnno,<None>,SHAPE,EDGIS.ElectricDataset,-1,SHAPE,1,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,FEATUREID,EDGIS.ElectricDataset,-1,FEATUREID,2,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,ZORDER,EDGIS.ElectricDataset,-1,ZORDER,3,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,ANNOTATIONCLASSID,EDGIS.ElectricDataset,-1,ANNOTATIONCLASSID,4,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,ELEMENT,EDGIS.ElectricDataset,-1,ELEMENT,5,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,SYMBOLID,EDGIS.ElectricDataset,-1,SYMBOLID,6,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,STATUS,EDGIS.ElectricDataset,-1,STATUS,7,TRUE,TRUE,TRUE,FALSE,0
EDGIS.StreetLightAnno,<None>,TEXTSTRING,EDGIS.ElectricDataset,-1,TEXTSTRING,8,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,FONTNAME,EDGIS.ElectricDataset,-1,FONTNAME,9,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,FONTSIZE,EDGIS.ElectricDataset,-1,FONTSIZE,10,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,BOLD,EDGIS.ElectricDataset,-1,BOLD,11,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,ITALIC,EDGIS.ElectricDataset,-1,ITALIC,12,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,UNDERLINE,EDGIS.ElectricDataset,-1,UNDERLINE,13,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,VERTICALALIGNMENT,EDGIS.ElectricDataset,-1,VERTICALALIGNMENT,14,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,HORIZONTALALIGNMENT,EDGIS.ElectricDataset,-1,HORIZONTALALIGNMENT,15,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,XOFFSET,EDGIS.ElectricDataset,-1,XOFFSET,16,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,YOFFSET,EDGIS.ElectricDataset,-1,YOFFSET,17,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,ANGLE,EDGIS.ElectricDataset,-1,ANGLE,18,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,FONTLEADING,EDGIS.ElectricDataset,-1,FONTLEADING,19,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,WORDSPACING,EDGIS.ElectricDataset,-1,WORDSPACING,20,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,CHARACTERWIDTH,EDGIS.ElectricDataset,-1,CHARACTERWIDTH,21,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,CHARACTERSPACING,EDGIS.ElectricDataset,-1,CHARACTERSPACING,22,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,FLIPANGLE,EDGIS.ElectricDataset,-1,FLIPANGLE,23,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,OVERRIDE,EDGIS.ElectricDataset,-1,OVERRIDE,24,TRUE,FALSE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,FEATURECONVERSIONID,EDGIS.ElectricDataset,-1,FeatureConversionID,25,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,CONVERSIONWORKPACKAGE,EDGIS.ElectricDataset,-1,Conversion Work Package,26,TRUE,TRUE,TRUE,FALSE,
EDGIS.StreetLightAnno,<None>,SHAPE.AREA,EDGIS.ElectricDataset,-1,SHAPE.AREA,27,FALSE,,,,
EDGIS.StreetLightAnno,<None>,SHAPE.LEN,EDGIS.ElectricDataset,-1,SHAPE.LEN,28,FALSE,,,,
EDGIS.StreetLightAnno,<None>,GLOBALID,EDGIS.ElectricDataset,-1,GLOBALID,29,TRUE,FALSE,FALSE,TRUE,
EDGIS.StreetLightAnno,<None>,FEEDERTYPE,EDGIS.ElectricDataset,-1,Feeder Type,30,FALSE,TRUE,TRUE,TRUE,
EDGIS.SubstationAnno,<None>,OBJECTID,EDGIS.ElectricDataset,-1,OBJECTID,0,TRUE,FALSE,FALSE,FALSE,
EDGIS.SubstationAnno,<None>,SHAPE,EDGIS.ElectricDataset,-1,SHAPE,1,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,FEATUREID,EDGIS.ElectricDataset,-1,FEATUREID,2,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,ZORDER,EDGIS.ElectricDataset,-1,ZORDER,3,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,ANNOTATIONCLASSID,EDGIS.ElectricDataset,-1,ANNOTATIONCLASSID,4,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,ELEMENT,EDGIS.ElectricDataset,-1,ELEMENT,5,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,SYMBOLID,EDGIS.ElectricDataset,-1,SYMBOLID,6,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,STATUS,EDGIS.ElectricDataset,-1,STATUS,7,TRUE,TRUE,TRUE,FALSE,0
EDGIS.SubstationAnno,<None>,TEXTSTRING,EDGIS.ElectricDataset,-1,TEXTSTRING,8,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,FONTNAME,EDGIS.ElectricDataset,-1,FONTNAME,9,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,FONTSIZE,EDGIS.ElectricDataset,-1,FONTSIZE,10,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,BOLD,EDGIS.ElectricDataset,-1,BOLD,11,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,ITALIC,EDGIS.ElectricDataset,-1,ITALIC,12,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,UNDERLINE,EDGIS.ElectricDataset,-1,UNDERLINE,13,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,VERTICALALIGNMENT,EDGIS.ElectricDataset,-1,VERTICALALIGNMENT,14,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,HORIZONTALALIGNMENT,EDGIS.ElectricDataset,-1,HORIZONTALALIGNMENT,15,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,XOFFSET,EDGIS.ElectricDataset,-1,XOFFSET,16,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,YOFFSET,EDGIS.ElectricDataset,-1,YOFFSET,17,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,ANGLE,EDGIS.ElectricDataset,-1,ANGLE,18,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,FONTLEADING,EDGIS.ElectricDataset,-1,FONTLEADING,19,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,WORDSPACING,EDGIS.ElectricDataset,-1,WORDSPACING,20,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,CHARACTERWIDTH,EDGIS.ElectricDataset,-1,CHARACTERWIDTH,21,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,CHARACTERSPACING,EDGIS.ElectricDataset,-1,CHARACTERSPACING,22,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,FLIPANGLE,EDGIS.ElectricDataset,-1,FLIPANGLE,23,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,OVERRIDE,EDGIS.ElectricDataset,-1,OVERRIDE,24,TRUE,FALSE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,FEATURECONVERSIONID,EDGIS.ElectricDataset,-1,FeatureConversionID,25,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,CONVERSIONWORKPACKAGE,EDGIS.ElectricDataset,-1,Conversion Work Package,26,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubstationAnno,<None>,SHAPE.AREA,EDGIS.ElectricDataset,-1,SHAPE.AREA,27,FALSE,,,,
EDGIS.SubstationAnno,<None>,SHAPE.LEN,EDGIS.ElectricDataset,-1,SHAPE.LEN,28,FALSE,,,,
EDGIS.SubstationAnno,<None>,GLOBALID,EDGIS.ElectricDataset,-1,GLOBALID,29,TRUE,FALSE,FALSE,TRUE,
EDGIS.SubsurfaceStructureAnno,<None>,OBJECTID,EDGIS.ElectricDataset,-1,OBJECTID,0,TRUE,FALSE,FALSE,FALSE,
EDGIS.SubsurfaceStructureAnno,<None>,SHAPE,EDGIS.ElectricDataset,-1,SHAPE,1,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubsurfaceStructureAnno,<None>,FEATUREID,EDGIS.ElectricDataset,-1,FEATUREID,2,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubsurfaceStructureAnno,<None>,ZORDER,EDGIS.ElectricDataset,-1,ZORDER,3,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubsurfaceStructureAnno,<None>,ANNOTATIONCLASSID,EDGIS.ElectricDataset,-1,ANNOTATIONCLASSID,4,TRUE,TRUE,TRUE,FALSE,0
EDGIS.SubsurfaceStructureAnno,<None>,ELEMENT,EDGIS.ElectricDataset,-1,ELEMENT,5,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubsurfaceStructureAnno,<None>,SYMBOLID,EDGIS.ElectricDataset,-1,SYMBOLID,6,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubsurfaceStructureAnno,<None>,STATUS,EDGIS.ElectricDataset,-1,STATUS,7,TRUE,TRUE,TRUE,FALSE,0
EDGIS.SubsurfaceStructureAnno,<None>,TEXTSTRING,EDGIS.ElectricDataset,-1,TEXTSTRING,8,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubsurfaceStructureAnno,<None>,FONTNAME,EDGIS.ElectricDataset,-1,FONTNAME,9,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubsurfaceStructureAnno,<None>,FONTSIZE,EDGIS.ElectricDataset,-1,FONTSIZE,10,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubsurfaceStructureAnno,<None>,BOLD,EDGIS.ElectricDataset,-1,BOLD,11,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubsurfaceStructureAnno,<None>,ITALIC,EDGIS.ElectricDataset,-1,ITALIC,12,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubsurfaceStructureAnno,<None>,UNDERLINE,EDGIS.ElectricDataset,-1,UNDERLINE,13,TRUE,TRUE,TRUE,FALSE,
EDGIS.SubsurfaceStructureAnno,<None>,VERTICALALIGNMENT,EDGIS.ElectricDataset,-1,VERTICALALIGNMENT,14,TRUE,TRUE,TRUE,FALSE,
